"","Species","SHOOT","Grow.con","Block","Year","Date","Row","Plant.number","Tag","DONOR","TREATMENT","SPEC.COM","FS","TVN","Pick.date","Size","Fresh.wgt","Ripe.time","POLL","seed.number","Firmness","Dryness","variable","value","poll.sp","poll.type","v.d","ord.v","log.vd","spp"
"40468","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor7","H N 10","H","N",10,7,2.30258509299405,"B"
"40469","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor7","H P 25","H","P",25,7,3.2188758248682,"B"
"46785","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P219/5/18 (V1)","V","V","HB",1,15,"25/7/18",NA,1.86,NA,1,NA,NA,"","Visitor8","H N 3","H","N",3,8,1.09861228866811,"B"
"47103","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor8","S P 176","S","P",176,8,5.17048399503815,"B"
"47104","EG","F","Ground","S1S",2017,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor8","H N 9","H","N",9,8,2.19722457733622,"B"
"47105","EG","F","Ground","S1S",2017,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor8","H N 18","H","N",18,8,2.89037175789616,"B"
"47106","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor8","H N 3","H","N",3,8,1.09861228866811,"B"
"47107","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor8","S P 176","S","P",176,8,5.17048399503815,"B"
"47108","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor8","H N 9","H","N",9,8,2.19722457733622,"B"
"47109","EG","F","Ground","S1S",2018,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor8","H N 18","H","N",18,8,2.89037175789616,"B"
"47110","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor8","H N 3","H","N",3,8,1.09861228866811,"B"
"47111","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor8","H N 1","H","N",1,8,0,"B"
"47112","EG","F","Ground","S1S",2017,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor8","H N 11","H","N",11,8,2.39789527279837,"B"
"47113","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor8","H N 5","H","N",5,8,1.6094379124341,"B"
"47114","EG","F","Ground","S1S",2017,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor8","H N 13","H","N",13,8,2.56494935746154,"B"
"47115","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor8","H N 1","H","N",1,8,0,"B"
"47116","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor8","H N 11","H","N",11,8,2.39789527279837,"B"
"47117","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor8","H N 5","H","N",5,8,1.6094379124341,"B"
"47118","EG","F","Ground","S1S",2018,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor8","H N 13","H","N",13,8,2.56494935746154,"B"
"47119","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18(V2)","V","V","MX",1,10,"25/7/18",NA,1.89,NA,1,NA,NA,"","Visitor8","H N 1","H","N",1,8,0,"B"
"47120","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-4","V","V","MX",1,10,"6/8/18",NA,1.19,NA,1,NA,NA,"","Visitor8","S P 42","S","P",42,8,3.73766961828337,"B"
"47121","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V2)","V","V","MX",1,11,"25/7/18",NA,1.47,NA,1,NA,NA,"","Visitor8","H N 1","H","N",1,8,0,"B"
"47122","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V3)","V","V","MX",1,11,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor8","H N 23","H","N",23,8,3.13549421592915,"B"
"47123","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V1)","V","V","MX",1,11,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor8","H P 11 ","H","P",11,8,2.39789527279837,"B"
"47124","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V2)","V","V","MX",1,12,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor8","H N 7","H","N",7,8,1.94591014905531,"B"
"47125","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,1,NA,NA,"","Visitor8","S P 10","S","P",10,8,2.30258509299405,"B"
"47126","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor8","S P 16","S","P",16,8,2.77258872223978,"B"
"47127","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor8","S P 2","S","P",2,8,0.693147180559945,"B"
"47128","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor8","H N 12","H","N",12,8,2.484906649788,"B"
"47129","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor8","S N 89","S","N",89,8,4.48863636973214,"B"
"47130","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor8","S N 11","S","N",11,8,2.39789527279837,"B"
"47131","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor8","S P 32","S","P",32,8,3.46573590279973,"B"
"47132","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor8","S N 2","S","N",2,8,0.693147180559945,"B"
"47133","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor8","S N 6","S","N",6,8,1.79175946922805,"B"
"47134","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor8","S P 8","S","P",8,8,2.07944154167984,"B"
"47135","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor8","H N 5","H","N",5,8,1.6094379124341,"B"
"53451","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P219/5/18 (V1)","V","V","HB",1,15,"25/7/18",NA,1.86,NA,1,NA,NA,"","Visitor9","H N 1","H","N",1,9,0,"B"
"53777","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor9","H N 1","H","N",1,9,0,"B"
"53778","EG","F","Ground","S1S",2017,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor9","S P 15","S","P",15,9,2.70805020110221,"B"
"53779","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor9","H N 18","H","N",18,9,2.89037175789616,"B"
"53780","EG","F","Ground","S1S",2017,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor9","H N 9","H","N",9,9,2.19722457733622,"B"
"53781","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor9","H N 1","H","N",1,9,0,"B"
"53782","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor9","S P 15","S","P",15,9,2.70805020110221,"B"
"53783","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor9","H N 18","H","N",18,9,2.89037175789616,"B"
"53784","EG","F","Ground","S1S",2018,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor9","H N 9","H","N",9,9,2.19722457733622,"B"
"53785","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18(V2)","V","V","MX",1,10,"25/7/18",NA,1.89,NA,1,NA,NA,"","Visitor9","S P 104","S","P",104,9,4.64439089914137,"B"
"53786","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-4","V","V","MX",1,10,"6/8/18",NA,1.19,NA,1,NA,NA,"","Visitor9","S P 38","S","P",38,9,3.63758615972639,"B"
"53787","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V2)","V","V","MX",1,11,"25/7/18",NA,1.47,NA,1,NA,NA,"","Visitor9","S N 14","S","N",14,9,2.63905732961526,"B"
"53788","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V3)","V","V","MX",1,11,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor9","H N 18","H","N",18,9,2.89037175789616,"B"
"53789","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V1)","V","V","MX",1,11,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor9","H P 23","H","P",23,9,3.13549421592915,"B"
"53790","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V2)","V","V","MX",1,12,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor9","H N 4","H","N",4,9,1.38629436111989,"B"
"53791","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,1,NA,NA,"","Visitor9","H N 9","H","N",9,9,2.19722457733622,"B"
"53792","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor9","S P 110","S","P",110,9,4.70048036579242,"B"
"53793","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor9","H N 1","H","N",1,9,0,"B"
"53794","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor9","S N 221","S","N",221,9,5.39816270151775,"B"
"53795","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor9","H P 14","H","P",14,9,2.63905732961526,"B"
"53796","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor9","S N 4","S","N",4,9,1.38629436111989,"B"
"53797","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor9","S P 34","S","P",34,9,3.52636052461616,"B"
"53798","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor9","H N 1","H","N",1,9,0,"B"
"53799","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor9","S N 2","S","N",2,9,0.693147180559945,"B"
"53800","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor9","H N 14","H","N",14,9,2.63905732961526,"B"
"53801","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor9","H N 14","H","N",14,9,2.63905732961526,"B"
"60117","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P219/5/18 (V1)","V","V","HB",1,15,"25/7/18",NA,1.86,NA,1,NA,NA,"","Visitor10","H N 1","H","N",1,10,0,"B"
"60445","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor10","H N 2","H","N",2,10,0.693147180559945,"B"
"60449","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor10","H N 2","H","N",2,10,0.693147180559945,"B"
"60451","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18(V2)","V","V","MX",1,10,"25/7/18",NA,1.89,NA,1,NA,NA,"","Visitor10","H N 10","H","N",10,10,2.30258509299405,"B"
"60452","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-4","V","V","MX",1,10,"6/8/18",NA,1.19,NA,1,NA,NA,"","Visitor10","S P 45","S","P",45,10,3.80666248977032,"B"
"60453","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V2)","V","V","MX",1,11,"25/7/18",NA,1.47,NA,1,NA,NA,"","Visitor10","S P 1 ","S","P",1,10,0,"B"
"60454","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V3)","V","V","MX",1,11,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor10","H N 22","H","N",22,10,3.09104245335832,"B"
"60455","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V1)","V","V","MX",1,11,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor10","S P 64","S","P",64,10,4.15888308335967,"B"
"60456","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V2)","V","V","MX",1,12,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor10","S P 34","S","P",34,10,3.52636052461616,"B"
"60457","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,1,NA,NA,"","Visitor10","H N 8","H","N",8,10,2.07944154167984,"B"
"60458","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor10","S P 17","S","P",17,10,2.83321334405622,"B"
"60459","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor10","S N 16","S","N",16,10,2.77258872223978,"B"
"60460","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor10","S N 7 ","S","N",7,10,1.94591014905531,"B"
"60461","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor10","H P 12","H","P",12,10,2.484906649788,"B"
"60462","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor10","H N 14","H","N",14,10,2.63905732961526,"B"
"60463","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor10","S P 41","S","P",41,10,3.71357206670431,"B"
"60464","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor10","H N 15","H","N",15,10,2.70805020110221,"B"
"60465","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor10","H N 2","H","N",2,10,0.693147180559945,"B"
"60466","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor10","S P 39","S","P",39,10,3.66356164612965,"B"
"60467","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor10","H N 1","H","N",1,10,0,"B"
"66783","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P219/5/18 (V1)","V","V","HB",1,15,"25/7/18",NA,1.86,NA,1,NA,NA,"","Visitor11","H N 95","H","N",95,11,4.55387689160054,"B"
"67119","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V2)","V","V","MX",1,11,"25/7/18",NA,1.47,NA,1,NA,NA,"","Visitor11","S P 13","S","P",13,11,2.56494935746154,"B"
"67120","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V3)","V","V","MX",1,11,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor11","H N 13","H","N",13,11,2.56494935746154,"B"
"67121","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V1)","V","V","MX",1,11,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor11","H N 55","H","N",55,11,4.00733318523247,"B"
"67122","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V2)","V","V","MX",1,12,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor11","H P 43","H","P",43,11,3.76120011569356,"B"
"67123","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,1,NA,NA,"","Visitor11","H N 114","H","N",114,11,4.7361984483945,"B"
"67124","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor11","H N 18","H","N",18,11,2.89037175789616,"B"
"67125","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor11","H N 1","H","N",1,11,0,"B"
"67126","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor11","H N 19","H","N",19,11,2.94443897916644,"B"
"67127","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor11","S N 16","S","N",16,11,2.77258872223978,"B"
"67128","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor11","H N 22","H","N",22,11,3.09104245335832,"B"
"67129","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor11","S P 163","S","P",163,11,5.09375020080676,"B"
"67130","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor11","H N 1","H","N",1,11,0,"B"
"67131","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor11","S N 11","S","N",11,11,2.39789527279837,"B"
"67132","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor11","S P 49","S","P",49,11,3.89182029811063,"B"
"67133","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor11","S N 78","S","N",78,11,4.35670882668959,"B"
"73449","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P219/5/18 (V1)","V","V","HB",1,15,"25/7/18",NA,1.86,NA,1,NA,NA,"","Visitor12","H N 8","H","N",8,12,2.07944154167984,"B"
"73789","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,1,NA,NA,"","Visitor12","H N 1","H","N",1,12,0,"B"
"73790","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor12","H N 8","H","N",8,12,2.07944154167984,"B"
"73791","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor12","S N 20","S","N",20,12,2.99573227355399,"B"
"73792","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor12","H N P 9","H","N",NA,12,NA,"B"
"73793","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor12","S P 25","S","P",25,12,3.2188758248682,"B"
"73794","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor12","H N 16","H","N",16,12,2.77258872223978,"B"
"73795","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor12","H N 25","H","N",25,12,3.2188758248682,"B"
"73796","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor12","S P 122","S","P",122,12,4.80402104473326,"B"
"73797","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor12","S N 34","S","N",34,12,3.52636052461616,"B"
"73798","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor12","S N 13","S","N",13,12,2.56494935746154,"B"
"73799","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor12","S P 36","S","P",36,12,3.58351893845611,"B"
"80115","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P219/5/18 (V1)","V","V","HB",1,15,"25/7/18",NA,1.86,NA,1,NA,NA,"","Visitor13","H N 8","H","N",8,13,2.07944154167984,"B"
"80456","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor13","H N 9","H","N",9,13,2.19722457733622,"B"
"80457","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor13","S P 59","S","P",59,13,4.07753744390572,"B"
"80458","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor13","H P 2","H","P",2,13,0.693147180559945,"B"
"80459","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor13","S P 28","S","P",28,13,3.3322045101752,"B"
"80460","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor13","H N 15","H","N",15,13,2.70805020110221,"B"
"80461","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor13","H N 3","H","N",3,13,1.09861228866811,"B"
"80462","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor13","S P 65","S","P",65,13,4.17438726989564,"B"
"80463","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor13","H N 8","H","N",8,13,2.07944154167984,"B"
"80464","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor13","S P 128","S","P",128,13,4.85203026391962,"B"
"80465","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor13","S N 129","S","N",129,13,4.85981240436167,"B"
